"SCOPUS_ID","EID","Title","Authors","Author IDs","Author Affiliations","Creators","Publication Name","eISSN","Volume","Page Range","Cover Date","DOI","Cited By Count","Aggregation Type","Subtype","Subtype Description","Source ID","Open Access","URL","Abstract","Subject Classification","Affiliation Names","Affiliation Cities","Affiliation Countries"
"85208383367","2-s2.0-85208383367","A study of the effect of team diversity on employee innovative behavior: The mediating role of psychological capital","Pan F., Tang S., Ismail E.","59398850100, 58127084500, 58639927000","60002763, 60002763, 60002763","Pan F.","Multidisciplinary Science Journal","26751240","7","N/A","2025-03-01","10.31893/multiscience.20250114","0","Journal","ar","Article","21101133576","0","https://api.elsevier.com/content/abstract/scopus_id/85208383367","In today's extremely competitive market environment, employee innovative behavior determines the innovation ability of the enterprise, and the innovation ability of the enterprise determines whether the enterprise can survive and develop under brutal market competition; thus, enhancing employee innovative behavior becomes critical for the long-term survival and development of the enterprise.This paper delves into the theoretical mechanisms by which team diversity and psychological capital affect employee innovative behavior. It leverages social identity theory and conservation of resources theory to provide a comprehensive understanding of these research. The study suggests that psychological capital acts as a mediator in this relationship, serving as a key factor that connects the elements of team diversity with the outcomes of employee innovative behavior. To empirically validate the proposed research model, which connects team diversity, psychological capital, and employee innovative behavior, the study gathered data from a national survey, resulting in 387 valid responses. The analysis employed PLS-SEM to conduct reliability and validity assessments, as well as tests for direct and mediating effects. The research results show that team information diversity can directly and significantly affect employee innovative behavior, team underlying diversity does not directly influence employee innovative behavior; team informational diversity significantly impacts employees' self-efficacy, optimism, hope, and resilience, team underlying diversity significantly affects self-efficacy, optimism, and resilience, but not hope; Self-efficacy and hope do not influence employee innovative behavior, resilience and optimism significantly influence employee innovative behavior. optimism and resilience play a partially mediating role between team information diversity and employee innovative behavior; and optimism and resilience play a completely mediating role between team underlying diversity and employee innovative behavior.","Multidisciplinary","Universiti Utara Malaysia","Sintok","Malaysia"
"85195827382","2-s2.0-85195827382","Two sufficient descent spectral conjugate gradient algorithms for unconstrained optimization with application","Ibrahim S.M., Salihu N.","58567248700, 57942497800","60002763; 60071785, 60008786; 60003713","Ibrahim S.M.","Optimization and Engineering","15732924","26","655-679","2025-03-01","10.1007/s11081-024-09899-z","1","Journal","ar","Article","130117","0","https://api.elsevier.com/content/abstract/scopus_id/85195827382","This study introduces a new modification of the conjugate gradient (CG) method (IMRMIL). Additionally, two spectral CG algorithms (SCG1 and SCG2) are constructed for unconstrained optimization functions with practical applications. Unlike the modified search methods, the search directions in these algorithms satisfy the important descent property without imposing additional restrictions and are independent of the line search. The global convergence of the new algorithms is established under suitable Wolfe line search conditions by assuming that the gradient g(x) of a continuously differentiable function f is Lipschitz continuous. Numerical computations on both optimization functions and image restoration problems demonstrate the effectiveness of the proposed algorithms.","Software, Civil and Structural Engineering, Aerospace Engineering, Mechanical Engineering, Control and Optimization, Electrical and Electronic Engineering","Sohar University | Universiti Utara Malaysia","Sohar | Sintok","Oman | Malaysia"
"85195261726","2-s2.0-85195261726","Prediction of Student Dropout in Malaysian’s Private Higher Education Institute using Data Mining Application","Roslan N., Jamil J.M., Shaharanee I.N.M., Alawi S.J.S.","59161550100, 56442624100, 36603498600, 57196043398","60002763, 60002763, 60002763, 60089490","Roslan N.","Journal of Advanced Research in Applied Sciences and Engineering Technology","24621943","45","168-176","2025-03-01","10.37934/araset.45.2.168176","2","Journal","ar","Article","21101119543","1","https://api.elsevier.com/content/abstract/scopus_id/85195261726","Student dropout issue is a major concern among the academics and management of the university. The higher rate of student dropout impacted the university reputation such as reducing student enrolment, affecting the revenue of the university, financial losses for the country, and increase the existence of a social problem among the students. In this study, 2 popular classifiers were utilized to predict the student dropout namely decision tree and logistic regression model respectively. Several sets of experimental setting were employed which include three set of data partitioning-along with different types of decision tree and regression model. As for the logistic regression model, different data imputation and transformation method was tested to ensure that the model built is valid. A total of 7706 student data extracted from one of the private universities in Malaysia database (between year 2018-2019) to assess the capability of the classifier. The classifier performance is evaluated using machine learning performance measure of accuracy and misclassification rate. The result indicates that, decision tree-chi-square (2 branches) achieved slightly better classification performance of 89.49% on 80/20 data partitioning. The chosen model also identified the most important variable for accurate prediction of student dropout. Application of this model has the potential to accurately predict at risk student and to reduce student dropout rates.","Multidisciplinary","Universiti Utara Malaysia","Sintok","Malaysia"
"105005525187","2-s2.0-105005525187","Does the Establishment of Shanghai Pilot Free Trade Zone Promote Yangtze River Delta’s Economic Development?","Liu X., Basah N.H.","59698028400, 57216894358","60002763, 60002763","Liu X.","China Finance and Economic Review","21965633","14","92-112","2025-03-01","10.1515/cfer-2025-0005","0","Journal","ar","Article","21101058917","0","https://api.elsevier.com/content/abstract/scopus_id/105005525187","In September 2013, the Chinese government approved establishing Shanghai Pilot Free Trade Zone (SPFTZ), the first Pilot Free Trade Zone (PFTZ) in the country. SPFTZ mainly implements policy and institutional innovation, aiming to extend reform and opening-up, generate the dividends of reform, serve as a trial for new initiatives, and replicate successful experiences nationwide. To explain the impact of SPFTZ on Yangtze River Delta’s (YRD) Economic Development, this paper chooses annual panel data of 41 cities between 2006 and 2022, verifying economic effect of SPFTZ’s establishment on YRD by constructing a Difference-in-Differences (DID) model. Empirical results indicate that the creation of SPFTZ stimulated YRD’s economic development. Further analysis reveals that SPFTZ fosters regional economic growth by enhancing financial circulation and attracting foreign direct investment (FDI). To strengthen SPFTZ’s development, it is essential to optimize the spatial layout of the zone, grant greater autonomy for reform and innovation, and prioritize financial opening and innovation.","Economics, Econometrics and Finance (all)","Universiti Utara Malaysia","Sintok","Malaysia"
"105005224879","2-s2.0-105005224879","Understanding the Impacts and Challenges of Corporate Tree-Planting Campaigns","Hussin M.R.A., Ahmad H.N., Amran N.A., Aripin N., Khusaini Z.A.","57210769496, 57217096353, 56866150400, 38860967400, 59898573600","60212344, 60212344, 60002763, 60212344, 132580588","Hussin M.R.A.","Paper Asia","N/A","41","225-234","2025-03-01","10.59953/paperasia.v41i2b.463","0","Trade Journal","ar","Article","56171","0","https://api.elsevier.com/content/abstract/scopus_id/105005224879","Corporate Social Responsibility (CSR) refers to the practices and policies undertaken by corporations to positively influence the world, including economic, social, and envi ronmental aspects. Tree-planting campaigns are among the initiatives to respond to environmental sustainability (ES), aiming to mitigate atmospheric carbon levels and help communities and ecosystems adapt to extreme weather events like heat waves. In Malaysia, Yayasan Telekom Malaysia (YTM)—the foundation arm of Telekom Malaysia (TM)—launched a notable initiative, ""TM Towards a Sustainable Tomorrow: Tree Planting Campaign,"" on 16 July 2022. Certified by the Malaysia Book of Records as the largest Gutta-percha Tree-Planting event within 24 hours, this campaign coincided with World Telecommunication and Information Society Day 2022. This study uses a qualitative method to examine the impact of the YTM's tree-planting campaign. This study found that YTM successfully executed the campaign and achieved various impacts such as 1) environmental conservation and biodiversity, 2) community beautification, 3) community engagement, and 4) future research. Additionally, this study identifies challenges and problems in the tree-planting campaign and suggests solutions for future improvement. The findings provide valuable insights into ES practices through YTM's tree-planting initiatives, potentially aiding YTM and other organisations in fully strategising their initiatives to achieve campaign objectives in the future.","Materials Science (all), Media Technology, Marketing","College of Business, Universiti Utara Malaysia","Sintok","Malaysia"
"105004401142","2-s2.0-105004401142","Managing workplace hazards and environmental contaminants for promoting green human resource management and health and safety in developing economies","Javaid M.U., Farooq S., Arshad M.Z., Ibikunle A.K., Ibrahim A.M.","56957933900, 59776354000, 57914369600, 58337146000, 58497107600","60071785, 60159382, 60212344, 60212344, 108342416","Javaid M.U.","Work (Reading, Mass.)","18759270","80","1331-1341","2025-03-01","10.1177/10519815241290108","0","Journal","ar","Article","12480","0","https://api.elsevier.com/content/abstract/scopus_id/105004401142","BackgroundAt a global scale, the impact of the manufacturing sector on the environment has led to the increased demand for the sustainable practices and strategies that help the businesses achieve environmental, social, and economic objectives particularly within the context of developing economies.ObjectiveThis paper addresses this gap by investigating the relationship between employees and firms' environmental performance in the manufacturing sector operating in a developing country, Pakistan-where the environmental focus is sparse and organizational structures rarely follow cross-functional systems.MethodsQuantitative research was employed and SmartPLS technique was used to test the theoretical model with a valid response rate of 77 percent of senior and middle-level managers of manufacturing firms.ResultsResults revealed the significance of green HRM as direct effect with all constructs. And internal environment management mediates the relationship (β = 0.158; t--value = 3.458; p < 0.05; lower level = 0.077; upper level = 0.258) between green HRM and green health and Safety.ConclusionFor sustainable performance, firms must transform their human resource into an environmentally responsible asset. Our findings provide practical implications for the managers of manufacturing firms where ethical monitoring of environmental management must be the prime concern of these firms.","Rehabilitation, Public Health, Environmental and Occupational Health","Sohar University","Sohar","Oman"
"105003735875","2-s2.0-105003735875","Dynamic Shock-Transmission Mechanism Between U.S. Trade Policy Uncertainty and Sharia-Compliant Stock Market Volatility of GCC Economies","Tabash M.I., Issa S.S., Mansour M., Saleh M.W.A., Rahrouh M., AlQeisi K., Al-Absy M.S.M.","57194232562, 59222343200, 57216560910, 57216629949, 6504655800, 57222239635, 57191668511","60105817, 60040839, 60139033; 60002763, 60106542, 60105817, 60105817, 60138727","Tabash M.I.","Risks","22279091","13","N/A","2025-03-01","10.3390/risks13030056","0","Journal","ar","Article","21100886347","1","https://api.elsevier.com/content/abstract/scopus_id/105003735875","This study endeavors to explore the shock-transmission mechanism between Trade Policy Uncertainty (TPU) and the volatility inherent in the Gulf Cooperation Council (GCC) Islamic stock markets by employing the novel Quantile Vector Auto Regression (QVAR) with “Extended Joint” and “Frequency” domain connectedness technique. Overall findings indicated a U-shaped pattern in the shock-transmission mechanism with the higher TPU shocks transmitted towards Islamic stock market volatility at the extreme quantiles and in the long term. The “Extended Joint” QVAR connectedness approach highlights that, in bearish and moderate-volatility conditions (τ = 0.05, 0.50), diversifying portfolios across less shock-prone equity markets like Qatar and UAE can mitigate risk exposure to TPU shocks. Specific economies receiving higher TPU shocks, like Bahrain, Kuwait, and Saudi Arabia, should implement strategic frameworks, including trade credit insurance and currency hedging, for risk reduction in trade policy shocks during the bearish and moderate-volatility conditions. Conversely, Qatar and Kuwait show the least transmission of error variance from TPU during higher-volatility conditions (τ = 0.95). Moreover, the application of the Frequency-domain QVAR technique underscores the need for short-term speculators to exercise increased vigilance during bearish and bullish volatile periods, as TPU shocks can exert a more substantial influence on the Islamic equity market volatility of Bahrain, Oman, Kuwait, and Saudi Arabia. Long-term investors may need to tailor their asset-allocation strategies by increasing allocations to more stable assets that are less susceptible to TPU shocks, such as Qatar, during bearish (τ = 0.05), moderate (τ = 0.50), and bullish (τ = 0.95) volatility.","Accounting, Economics, Econometrics and Finance (miscellaneous), Strategy and Management","Al Ain University","Al Ain","United Arab Emirates"
"105003151480","2-s2.0-105003151480","The influence of renewable energy, humanistic culture, and green knowledge on corporate social responsibility and corporate environmental performance","Basheer M.F., Hassan S.G., Ali A., Sabir S.A., Waemustafa W.","57201691302, 57201691757, 59149442900, 57208209547, 57190410394","60285905, 60070610, 60070610, 60222573, 60002763","Basheer M.F.","Clean Technologies and Environmental Policy","16189558","27","1407-1426","2025-03-01","10.1007/s10098-024-02889-w","3","Journal","ar","Article","130111","0","https://api.elsevier.com/content/abstract/scopus_id/105003151480","The environmental performance of modern corporations faces compromise due to administrative practices, resulting in insufficient attention to corporate social responsibility (CSR). This lack of consideration within organizational frameworks underscores the imperative for a heightened commitment to CSR initiatives, as they play a pivotal role in fostering sustainability and responsible business practices. The purpose of this research is to determine the relationship among renewable energy (RE), humanistic culture (HC), green knowledge (GK), CSR, and corporate environmental performance (CEP) in the Pakistani retail sector. The research aspires to unravel the moderating influence of environmental sustainability (ES) and explore the plausible mediating function of CSR. This study’s research design was quantitative. The sample consisted of a diverse range of organizations operating in Pakistan’s industrial, services, retail, and information technology sectors. A purposive sampling technique was employed to pick a representative sample of organizations. In this research, the participants consisted of senior managers, executives, and personnel who held positions of responsibility for environmental management and CSR efforts inside their respective organizations. The selected organizations were given standardized questionnaires to collect data. The hypothesis was examined by the application of the structural equation modeling approach (SEM) using IBM, SPSS, and AMOS software. The research findings show that there are statistically significant and robust relationships between RE, HC, GK, CSR, and CEP. The study also concludes that CSR serves as a positive mediator in the connections between RE and CEP, HC and CEP, and GK and CEP. Further, the results of the study underscore the need for integrating sustainability practices into CSR programs. The environmental sustainability plays a crucial role in enhancing the relationship between CSR and CEP. This paper provides helpful advice for businesses looking to incorporate CSR, RE, and sustainable development into their operations.","Environmental Engineering, Environmental Chemistry, Business, Management and Accounting (all), Economics and Econometrics, Management, Monitoring, Policy and Law","University of South Asia","Lahore","Pakistan"
"105002787791","2-s2.0-105002787791","The Use of Digital Annotation Tools in Assisting Reading English for Science and Technology Academic Texts among L2 Learners in Higher Institutions","Azmuddin R.A., Sulaiman N.A., Jamali M.J., Rahman A.N.C.A., Roslan F.H.","57195511221, 55629952100, 59739834900, 57212819313, 59740569300","60090654, 60001821, 60002763, 60001821, 132468723","Azmuddin R.A.","3L: Language, Linguistics, Literature","25502247","31","235-254","2025-03-01","10.17576/3L-2025-3101-16","0","Journal","ar","Article","19700200922","1","https://api.elsevier.com/content/abstract/scopus_id/105002787791","Since more academic reading resources are becoming digitally available, second language (L2) learners at higher institutions are confronted with more obstacles than in the past. Despite this, the abundance of internet resources available to support reading has made reading a more engaging activity. This research examined L2 learners' usage of digital annotation tools (DAT) in a Learning Management System (LMS) to aid the reading of English for Science and Technology (EST) materials in a blended course. The data was collected from a sample of 55 students who were enrolled in a variety of Science and Technology courses at a public institution in Malaysia. The data was gathered through online annotation and focus group interviews and subsequently subjected to thematic analysis using the NVivo software program. The validation of the thematic analysis was conducted through the utilisation of Cohen's Kappa analysis, resulting in a score that approached near perfection. This outcome serves as evidence for the credibility and accuracy of the collected data. Findings revealed that digital annotation tools improved L2 learners' lexical recognition and comprehension. Highlighting and annotating texts showed learners could summarise, justify, reproduce, and rephrase concepts. These annotation analyses supported interview data, showing that learners developed cognitive skills by paraphrasing and synthesising EST academic texts online. This study suggested facilitating successful best practices in online reading settings, where DAT is important in subject content areas for higher education students. This matters because DAT improves L2 learners' cognitive and social development by improving English reading comprehension.","Language and Linguistics, Linguistics and Language, Literature and Literary Theory","Universiti Malaysia Pahang Al-Sultan Abdullah","Pekan","Malaysia"
"105002452223","2-s2.0-105002452223","Decoding EFL Learners’ Intention to Use ChatGPT for Academic Writing: Cognitive and Emotional Drivers","Bristi N.L., Shafie L.A., Hajimia H.B., Hasan Md.K.","59703479700, 36572484600, 57209853437, 36717507400","60004351; 60002203, 60004351, 60002763, 60002203","Bristi N.L.","International Journal of Learning, Teaching and Educational Research","16942116","24","1-28","2025-03-01","10.26803/ijlter.24.3.1","0","Journal","ar","Article","21100897703","0","https://api.elsevier.com/content/abstract/scopus_id/105002452223","ChatGPT, a groundbreaking open artificial intelligence technological development, is revolutionizing academic writing practice across the globe. The effectiveness of technology integration in language learning depends on learners’ attitudes toward it. Hence, the current research investigated Bangladeshi English as a Foreign Language (EFL) learners’ cognitive and affective attitudes and their behavioral intentions to utilize ChatGPT for academic writing. The study was conducted among 159 first-year students in Bangladeshi public and private universities. Data were collected by implementing a Likert scale questionnaire. The study used a quantitative approach to explore individual relationships between cognitive and affective attitudes and behavioral intentions. Also, it probed the mediating role of affective and cognitive attitudes on their relationship with behavioral intention. The Pearson correlation coefficient, multiple regression analysis, and bootstrapping were used for data analysis. Findings reveal that both cognitive and affective attitudes, as independent constructs, significantly influenced the EFL learners’ behavioral intentions to use ChatGPT for academic writing. Cognitive and affective attitudes significantly predicted EFL learners’ intentions to use ChatGPT in academic writing, and the affective attitude was found to be the stronger predictor. Results indicate that affective attitude moderately mediates the relationship between cognitive attitude and behavioral intentions. Likewise, cognitive attitude has a moderate influence on the relationship between affective attitude and behavioral intention to use ChatGPT for EFL academic writing. The study suggests that educators promote the use of ChatGPT in academic writing as a cognitive and emotional support tool. Education policymakers are recommended to create a supportive environment for fostering positive attitudes to ChatGPT as an academic writing tool.","Education","Universiti Teknologi MARA | United International University","Shah Alam | Dhaka","Malaysia | Bangladesh"
"105002449159","2-s2.0-105002449159","ADVANCEMENTS AND INTEGRATION OF BIOPHYSICAL, SOCIO-ECONOMIC, AND LOCAL KNOWLEDGE IN AGRICULTURAL LAND SUITABILITY ASSESSMENTS: A SYSTEMATIC LITERATURE REVIEW","Abdullah N., Zolkafli A., Omar M.","57225357295, 57194056520, 36608821700","60002763, 60002763, 60002763","Abdullah N.","Mesopotamia Journal of Agriculture","22249796","53","168-192","2025-03-01","10.33899/mja.2025.156944.1531","0","Journal","ar","Article","21101185947","0","https://api.elsevier.com/content/abstract/scopus_id/105002449159","Land suitability assessments are pivotal for sustainable land use planning, agricultural productivity, and environmental management. Despite substantial advancements, a comprehensive understanding of methodologies, applications, and sustainability challenges across diverse contexts remains limited. This systematic literature review aims to address these gaps by examining advancements, regional practices, and adaptation strategies in land suitability assessments. Using the PRISMA framework, an advanced search of Scopus and Web of Science databases identified 34 eligible studies (n = 34) for analysis. These studies were categorized into three key themes: (1) advancements in methodologies, including GIS-based multi-criteria decision-making (MCDM), machine learning, and hybrid models; (2) applications of land suitability for specific crops and regions, highlighting varying ecological and socio-economic factors influencing implementation; and (3) sustainability and adaptation in land use planning, focusing on the integration of climate resilience and resource conservation. Results indicate that GIS-MCDM approaches dominate, representing 65% of the studies, with machine learning and hybrid methods contributing 20% and 15%, respectively. The review underscores the increasing role of advanced technologies such as remote sensing and IoT in improving precision, yet challenges persist in parameter selection, data quality, and integrating socio-environmental dimensions. This review concludes that while progress in methodologies and applications is evident, future efforts must emphasize sustainability and adaptive strategies to address evolving land use challenges. The findings provide critical insights for researchers and policymakers to enhance land suitability assessments and promote sustainable development practices.","Agricultural and Biological Sciences (miscellaneous), Animal Science and Zoology, Aquatic Science, Plant Science","Universiti Utara Malaysia","Sintok","Malaysia"
"105001864684","2-s2.0-105001864684","Sources of cigarettes for youth smokers in Malaysia: Findings from the National Health and Morbidity Survey (NHMS) 2022: Adolescents Health Survey (AHS)","Lim K.H., Cheong Y.L., Lim K.K., Lim J.H., Hamid H.A.A., Riyadzi M.R., Ghazali S.M., Kee C.C., Kang C.Y., Hui C.S., Marine A.A., Hashim M.H.M., Lim H.L.","33467692800, 55939438800, 56767433800, 57210419351, 57929576000, 57823020300, 51863500600, 26534304800, 57211375931, 59560085300, 58891678100, 57225199448, 57188741881","60030599, 60030599, 60282097, 60104614, 60282097, 60282097, 60030599, 60282097, 60002763, 60216840, 60030599, 60030599, 60282097","Lim K.H.","Tobacco Induced Diseases","16179625","23","N/A","2025-03-01","10.18332/tid/201987","0","Journal","ar","Article","19700166506","0","https://api.elsevier.com/content/abstract/scopus_id/105001864684","INTRODUCTION Developing effective intervention programs to lower adolescent smoking requires a thorough understanding of the sources and methods of youth tobacco product acquisition. This study aimed to identify the sources of cigarettes and related variables among adolescent smokers in Malaysian schools using the latest national data from the National Health and Morbidity Survey: Adolescents Health (NHMS: AHS) 2022. METHODS We conducted the NHMS 2022: AHS to obtain a representative sample of school-age teenagers via a cross-sectional study design and a multi-stage sampling approach. We selected 1934 school-going adolescents aged 13–17 years who have smoked at least once in the previous 30 days from a total of 33523 respondents in the study. Data were collected from the participants using a pre-validated self-administered questionnaire. The analysis involved calculating adjusted odds ratios (AORs) with 95% confidence intervals (95% CIs). Furthermore, we examined potential two-way interactions between the independent variables. RESULTS The study found that 6.2% (95% CI: 5.9–6.6) of teenagers in schools are currently smoking, with a notably higher percentage of male to female current smokers (10.8% vs 1.6%). Approximately 23.1% of current smokers are frequent smokers. Almost three-quarters of current smokers obtained their cigarettes from fixed premises (38.9%), and that friends (34.9%) were the primary sources of cigarettes among adolescents. The data show that more than half (59.7%, 95% CI: 57.0–62.4) of current smokers obtained cigarettes from commercial sources. CONCLUSIONS The study found that a notably more significant proportion of adolescent smokers obtained their cigarettes from commercial vendors compared to their friends. These finding implies that increased law enforcement and health promotion programs are needed to lower the incidence of adolescent smoking in Malaysia.","Health (social science), Medicine (miscellaneous), Public Health, Environmental and Occupational Health","Institute for Medical Research","Shah Alam","Malaysia"
"105001525608","2-s2.0-105001525608","Creating a Sustainable Tourism Business Model for Small-scale Tourism Products in Malaysia: Embracing Tourism Opportunity for Post-pandemic Resilience","Wafi A.A., Mohamed S., Hanapi Z., Ibrahim J.A., Samsudin N.","57810372700, 57200867490, 56499161200, 57388400300, 56559920800","60103633; 60103633, 60103633; 60103633, 60103633; 60103633, 60002763, ","Wafi A.A.","Pertanika Journal of Social Sciences and Humanities","22318534","33","29-49","2025-03-01","10.47836/pjssh.33.1.02","0","Journal","ar","Article","19600162021","0","https://api.elsevier.com/content/abstract/scopus_id/105001525608","The tourism business is battling to survive in 2019 due to travel restrictions, border closures, and the closure of most services. The pandemic is having a more severe impact on small-scale tourism products than on others. Therefore, it is urgent to introduce new elements into business models to assist these operators in maintaining operations and sustaining their products. Given that most revenue in the tourism industry comes from small-scale products that directly benefit local communities, tourism operators need to identify the key elements of their business model. The current nine elements of the small-scale business model are the customer segments, value proposition, revenue streams, channels, customer relationships, key activities, key resources, key partners, and cost structure. However, these small-scale tourism operators must add new components to their business strategies for product sustainability to remain competitive today. Hence, the goals of this study were addressed by using the qualitative technique as the research design. Ten informants, including tourism representatives and operators from Johor, Kedah, and Negeri Sembilan, participated in this semi-structured interview. Using NVivo, data were coded, translated as necessary, and transcribed. The content was analysed according to thematic analysis. The new main components of the business model are professional guidance, facilities, travel experience, information delivery, stakeholder collaboration, product management and risk management to guarantee the viability and resilience of small-scale tourism operators. These new findings can assist tourism operators in sustaining their products.","Business, Management and Accounting (all), Arts and Humanities (all), Social Sciences (all), Economics, Econometrics and Finance (all)","Universiti Pendidikan Sultan Idris","Tanjong Malim","Malaysia"
"105001523345","2-s2.0-105001523345","Travel Bubble in Langkawi: Insights from Hotel Managers of Muslim-friendly Budget Hotels","Yusof N.A.M., Ahmad R., Ramely A., Shariff N.M., Soelar S.A.","57479310100, 55855797300, 57211673055, 47762272700, 55570630900","60002763, 60002763, 60002763, 60002763, 106383710","Yusof N.A.M.","Pertanika Journal of Social Sciences and Humanities","22318534","33","427-442","2025-03-01","10.47836/pjssh.33.1.19","0","Journal","ar","Article","19600162021","0","https://api.elsevier.com/content/abstract/scopus_id/105001523345","With the advent of the COVID-19 pandemic, stringent restrictions were imposed on tourism activities worldwide to curb the virus’ spread, resulting in disastrous consequences for the tourism sector. The Travel Bubble program was introduced in selected destinations in response to this crisis. Langkawi Island in Malaysia was chosen as the pilot location for the Travel Bubble initiative, beginning September 16, 2021. This study aims to investigate the impact of the Travel Bubble on Muslim-friendly budget hotels, both during its implementation and 18 months after its inception. This study employs a qualitative approach that entailed semi-structured interviews with seven managers of Muslim-friendly budget hotels. The findings demonstrate that while the Travel Bubble program initially boosted optimism by rejuvenating the tourism industry, it later became clear that the hotels did not equally reap its benefits. For the initial phase, only one theme emerged: Travel Bubble provides short-term benefits. Eighteen months after its launch, three themes were recognised: Langkawi is expensive, business-minded financial management, strategic location and loyal customers. From the findings, understanding and catering to customer needs and preferences is crucial for sustained success. Besides that, Langkawi must engage in sustainable innovations, which entails recognising and leveraging distinctive features to stand out in the market and sustain its competitiveness. Further, often addressing complex challenges requires collaboration and partnership among stakeholders. This study offers several practical implications for the operators of Muslim-friendly budget hotels, such as the importance of agility (adaptability to changing circumstances), resilience (resilience in the face of challenges) and customer focus (attentive to the needs and preferences of guests).","Business, Management and Accounting (all), Arts and Humanities (all), Social Sciences (all), Economics, Econometrics and Finance (all)","Universiti Utara Malaysia","Sintok","Malaysia"
"105001474563","2-s2.0-105001474563","Entrepreneurial university input, core strategic plan and output: research on undergraduates entrepreneurial behaviour and career","Murad M., Othman S., Kamarudin M.A.I.","57822559400, 57217864026, 57425138900","60002763, 127914182, 60002763","Murad M.","Entrepreneurship Education","25208152","8","99-129","2025-03-01","10.1007/s41959-025-00137-w","1","Journal","ar","Article","21101238109","0","https://api.elsevier.com/content/abstract/scopus_id/105001474563","The research investigates the impact of entrepreneurial university input (EUI), entrepreneurial university core strategic plan (EUCSP) and entrepreneurial university output (EUO) on student entrepreneurial behaviour (SEB) and student entrepreneurial career (SEC). A useful sample of 185 respondents was collected from undergraduates registered in twelve business incubators of universities. RStudio was used to determine the findings of covariance based—structural equation model (CB-SEM). The study found EUI has no impact on SEB and SEC. Secondly, the study revealed that EUCSP has a significant impact on SEB and SEC. Thirdly, the study found that EUO has a significant impact on SEB and SEC. The findings of this research contribute the impact of EUI, EUCSP and EUO in SEB and SEC. The study also has methodological robustness which is based on R programming. Furthermore, this study recommends significant policy implications and practical recommendations that can be used by the top governing and monitoring body of universities in Pakistan and other developing countries.","Economics, Econometrics and Finance (miscellaneous), Business, Management and Accounting (miscellaneous), Education, Social Sciences (miscellaneous)","Universiti Utara Malaysia","Sintok","Malaysia"
"105001449210","2-s2.0-105001449210","The Effect of Coaching Leadership On Employee Well-Being, Knowledge Sharing, And Employee Innovative Behavior","Tanuwijaya J., Batmomolin A.M.D., Shadi J., Ratnasari A., Batmomolin A., Wan Abdul Halim W.F.S.","57960473300, 57925598300, 59715831100, 59715251100, 57218685304, 57296093400","60069400, 60069400, 60069400, 60069400, 127135676, 60002763","Tanuwijaya J.","Quality - Access to Success","N/A","26","235-244","2025-03-01","10.47750/QAS/26.205.24","0","Journal","ar","Article","17700156709","0","https://api.elsevier.com/content/abstract/scopus_id/105001449210","Rapid changes and strict competition in the business world require relevant leadership strategies. Coaching leadership has advantages compared to other leadership styles that have been widely studied because coaching leadership emphasizes the personal approach and uniqueness of employees. This quantitative study aims to examine the effect of coaching leadership on employee well-being, knowledge sharing, and employee innovative behavior. Distributing questionnaires to 175 bank employees in Jakarta, Indonesia using a google form. The collected data was processed and analyzed using Structural Equation Modeling (SEM) with SmartPLS software. The research findings prove that coaching leadership has a positive direct and indirect effect on employee wellbeing, knowledge sharing behavior, and employee innovative behavior. The leader's personal approach influences the positive behavior of employees and encourages employees to behave and work according to the expectations of the organization. Therefore, leaders and managers need to develop coaching leadership as a strategy to increase organizational excellence and competitiveness.","Management Information Systems, Business and International Management, Strategy and Management","Universitas Trisakti","Jakarta","Indonesia"
"105001305852","2-s2.0-105001305852","Driving SME Growth Through Digital Leadership: Exploring Tenure and Transformation Dynamics","Imran M., Hamid R.A., Haque A.U.","57208560582, 59714993100, 57055032900","60002763, 60002763, 124735175","Imran M.","Administrative Sciences","20763387","15","N/A","2025-03-01","10.3390/admsci15030104","0","Journal","ar","Article","21101043277","1","https://api.elsevier.com/content/abstract/scopus_id/105001305852","The main objective of this study is to investigate the role of digital leadership in the sustainability of SMEs. Furthermore, this study examines the mediating role of digital transformation between digital leadership and SME sustainability and the moderating role of leadership tenure on the relationship between digital leadership and digital transformation. This research provides a unique perspective by exploring these connections within the context of developing countries by considering Malaysia as a case study. We employed the structural equation modeling (SEM) technique to analyze the 368 respondents’ data. The study results found a positive relationship between digital leadership and SMEs’ sustainability. Furthermore, it also revealed the positive and significant mediating role of digital transformation between digital leadership and SME sustainability. Examining mediating and moderating factors provided valuable insights for SMEs and policymakers alike. Research findings contribute to both theoretical understanding and practical applications.","Business, Management and Accounting (all)","Universiti Utara Malaysia","Sintok","Malaysia"
